# HEADSET_ID: VIVE_XR_ELITE_001 | DATE: 2025-08-20
Session_Num,Time,Video_Name,Eye_Left_X,Eye_Left_Y,Eye_Left_Z,Eye_Right_X,Eye_Right_Y,Eye_Right_Z,Head_X,Head_Y,Head_Z,Head_Rot_X,Head_Rot_Y,Head_Rot_Z,Head_Rot_W
# START SESSION 0: 22:25:09
0,22:28:50,cityview,-0.2445,0.5121,-0.8234,-0.2769,0.4976,-0.8220,0.0154,0.0133,-0.0560,0.0741,-0.9696,0.1612,-0.1684
0,22:28:51,cityview,0.2551,0.4263,-0.8678,0.2305,0.4156,-0.8799,0.0062,0.0123,-0.0580,0.1034,-0.9764,0.1639,-0.0952
0,22:28:52,cityview,0.0173,0.3479,-0.9374,-0.0160,0.3302,-0.9438,-0.0067,0.0100,-0.0584,0.0921,-0.9803,0.1728,0.0263
0,22:28:53,cityview,-0.2227,0.3722,-0.9010,-0.2553,0.3549,-0.8994,0.0045,0.0144,-0.0577,0.0718,-0.9845,0.1439,-0.0697
0,22:28:54,,0.0599,0.1096,-0.9922,0.0222,0.0903,-0.9957,0.0039,0.0161,-0.0572,0.0741,-0.9866,0.1289,-0.0670
0,22:28:55,,-0.0744,0.1207,-0.9899,-0.1161,0.0994,-0.9883,0.0047,0.0214,-0.0554,0.0714,-0.9909,0.0831,-0.0777
0,22:28:56,nicewaterfall,-0.0590,0.1150,-0.9916,-0.0920,0.0983,-0.9909,0.0045,0.0220,-0.0552,0.0713,-0.9915,0.0776,-0.0766
0,22:28:57,nicewaterfall,-0.7818,0.4588,-0.4222,-0.8020,0.4435,-0.4001,0.0367,0.0185,-0.0432,-0.0100,-0.9285,0.1091,-0.3548
0,22:28:58,nicewaterfall,-0.4464,0.7894,0.4214,-0.4359,0.7779,0.4527,0.0524,-0.0050,0.0279,0.2499,0.4875,-0.1687,0.8194
0,22:28:59,nicewaterfall,-0.7822,0.3438,0.5196,-0.7645,0.3347,0.5510,0.0431,-0.0040,0.0410,0.2691,0.3769,-0.1153,0.8787
0,22:29:00,nicewaterfall,-0.7223,0.4720,-0.5055,-0.7446,0.4636,-0.4803,0.0565,0.0020,-0.0189,0.1134,0.7802,-0.2197,0.5746
0,22:29:01,nicewaterfall,-0.7144,0.6887,-0.1239,-0.7305,0.6762,-0.0958,0.0549,0.0064,-0.0222,0.0844,0.8030,-0.1940,0.5572
0,22:29:03,nicewaterfall,-0.7913,0.1305,-0.5974,-0.8123,0.1185,-0.5710,0.0517,0.0163,-0.0246,0.0493,0.8340,-0.1163,0.5371
0,22:29:04,nicewaterfall,-0.7333,-0.4872,-0.4743,-0.7453,-0.4982,-0.4431,0.0385,0.0394,-0.0227,-0.0649,0.8569,0.0747,0.5059
0,22:29:05,nicewaterfall,-0.8255,0.0532,-0.5619,-0.8441,0.0407,-0.5347,0.0381,0.0402,-0.0220,-0.0760,0.8509,0.0791,0.5137
0,22:29:06,nicewaterfall,-0.6765,-0.6890,0.2600,-0.6645,-0.6908,0.2851,0.0388,0.0450,-0.0045,-0.1407,0.7121,0.0935,0.6814
0,22:29:07,nicewaterfall,-0.6693,-0.6900,0.2758,-0.6532,-0.6936,0.3037,0.0364,0.0466,0.0071,-0.1424,0.6252,0.1174,0.7583
0,22:29:08,nicewaterfall,-0.8105,-0.5666,-0.1487,-0.8062,-0.5800,-0.1173,0.0386,0.0452,0.0041,-0.1300,0.6532,0.1033,0.7387
0,22:29:09,nicewaterfall,-0.0162,0.1569,-0.9875,-0.0475,0.1392,-0.9891,0.0062,0.0238,-0.0543,0.0993,-0.9871,0.0633,-0.1083
0,22:29:10,nicewaterfall,0.2793,0.0797,-0.9569,0.2485,0.0606,-0.9667,-0.0093,0.0236,-0.0539,0.1092,-0.9922,0.0504,0.0319
0,22:29:11,deepseadiving,-0.2055,0.1716,-0.9635,-0.2369,0.1523,-0.9595,0.0018,0.0266,-0.0533,0.1101,-0.9904,0.0344,-0.0764
0,22:29:12,deepseadiving,-0.9444,0.2941,-0.1470,-0.9528,0.2814,-0.1141,0.0539,0.0187,-0.0171,0.0623,0.8029,-0.0837,0.5869
0,22:29:13,deepseadiving,-0.7508,0.6490,0.1227,-0.7526,0.6397,0.1561,0.0583,0.0112,0.0048,0.1297,0.6703,-0.1079,0.7226
0,22:29:14,deepseadiving,-0.9265,0.2882,0.2419,-0.9203,0.2747,0.2786,0.0579,0.0059,0.0129,0.1579,0.6076,-0.1427,0.7652
0,22:29:15,deepseadiving,-0.9979,-0.0110,-0.0640,-0.9993,-0.0250,-0.0287,0.0568,0.0179,-0.0021,0.0555,0.7059,-0.1001,0.6990
0,22:29:16,deepseadiving,-0.7704,-0.0264,-0.6371,-0.7892,-0.0418,-0.6127,0.0495,0.0234,-0.0234,-0.0178,0.8252,-0.0840,0.5582
0,22:29:17,deepseadiving,-0.7535,0.6424,0.1397,-0.7655,0.6219,0.1648,0.0551,-0.0078,-0.0212,0.1062,0.7658,-0.3180,0.5488
0,22:29:18,deepseadiving,-0.8482,0.4606,-0.2615,-0.8648,0.4453,-0.2319,0.0559,-0.0054,-0.0200,0.1199,0.7686,-0.2872,0.5590
0,22:29:19,deepseadiving,-0.9824,-0.0793,-0.1691,-0.9859,-0.0918,-0.1400,0.0554,0.0099,-0.0197,0.0623,0.7924,-0.1757,0.5809
0,22:29:20,deepseadiving,-0.1762,0.1517,-0.9726,-0.2037,0.1351,-0.9697,0.0234,0.0255,-0.0485,0.1014,-0.9526,0.0670,-0.2789
0,22:29:21,deepseadiving,NaN,NaN,NaN,NaN,NaN,NaN,0.0003,0.0092,-0.0589,0.0426,-0.9816,0.1852,-0.0174
0,22:29:22,deepseadiving,-0.1244,0.2546,-0.9590,-0.1577,0.2417,-0.9575,0.0075,0.0296,-0.0512,0.0376,-0.9948,0.0064,-0.0946
0,22:29:23,sittinginpark,-0.0517,0.2872,-0.9565,-0.0831,0.2739,-0.9582,0.0043,0.0323,-0.0499,0.0677,-0.9940,-0.0193,-0.0835
0,22:29:24,sittinginpark,-0.0403,0.2877,-0.9569,-0.0724,0.2753,-0.9586,0.0053,0.0311,-0.0506,0.0495,-0.9954,-0.0081,-0.0811
0,22:29:25,sittinginpark,-0.9214,-0.0367,-0.3868,-0.9315,-0.0472,-0.3607,0.0344,0.0279,-0.0399,0.0006,-0.9356,0.0213,-0.3524
0,22:29:26,sittinginpark,-0.8156,-0.1867,0.5476,-0.7964,-0.1957,0.5722,0.0512,0.0181,0.0245,0.0915,0.5292,-0.0599,0.8414
0,22:29:27,sittinginpark,-0.7192,-0.0044,0.6948,-0.6949,-0.0149,0.7189,0.0429,0.0183,0.0371,0.1027,0.4179,-0.0344,0.9020
0,22:29:28,sittinginpark,-0.6989,0.0127,-0.7151,-0.7226,0.0026,-0.6912,0.0442,0.0315,-0.0246,-0.0112,-0.8685,-0.0240,-0.4949
0,22:29:29,sittinginpark,0.6992,0.1633,-0.6960,0.6784,0.1490,-0.7195,-0.0290,0.0259,-0.0452,0.0720,-0.9659,0.0192,0.2479
0,22:29:30,sittinginpark,0.9909,0.0829,0.1065,0.9948,0.0680,0.0760,-0.0548,0.0218,-0.0086,0.0993,-0.7765,0.0155,0.6221
0,22:29:31,sittinginpark,0.9723,-0.0909,-0.2153,0.9642,-0.1034,-0.2442,-0.0560,0.0200,0.0039,0.0959,-0.6923,0.0325,0.7145
0,22:29:32,sittinginpark,0.8301,0.5322,0.1663,0.8430,0.5210,0.1336,-0.0559,0.0187,0.0087,0.1074,-0.6613,0.0338,0.7417
0,22:29:33,sittinginpark,0.9427,-0.0630,-0.3276,0.9314,-0.0749,-0.3561,-0.0558,0.0207,-0.0014,0.0768,-0.7206,0.0453,0.6875
0,22:29:34,sittinginpark,-0.1181,0.2096,-0.9706,-0.1488,0.1967,-0.9691,-0.0117,0.0215,-0.0543,0.0043,-0.9911,0.0789,0.1074
0,22:29:35,sittinginpark,-0.0955,0.3719,-0.9233,-0.1280,0.3617,-0.9235,0.0167,0.0215,-0.0530,0.0264,-0.9815,0.0837,-0.1701
0,22:29:36,sittinginpark,-0.1083,0.1445,-0.9836,-0.1447,0.1295,-0.9810,0.0105,0.0187,-0.0556,0.0283,-0.9877,0.1073,-0.1099
0,22:29:37,sittinginpark,-0.0620,0.1785,-0.9820,-0.0960,0.1648,-0.9817,0.0096,0.0191,-0.0556,0.0312,-0.9887,0.1039,-0.1032
0,22:29:38,sittinginpark,0.0476,0.3474,-0.9365,0.0153,0.3365,-0.9416,0.0091,0.0193,-0.0556,0.0349,-0.9891,0.1016,-0.1004
0,22:29:39,sittinginpark,0.0527,0.1176,-0.9917,0.0197,0.1031,-0.9945,0.0060,0.0198,-0.0559,0.0460,-0.9913,0.0965,-0.0772
0,22:29:40,sittinginpark,0.3599,0.3384,-0.8694,0.3330,0.3275,-0.8842,-0.0058,0.0195,-0.0560,0.0663,-0.9931,0.0935,0.0227
0,22:29:41,,0.2564,0.1001,-0.9614,0.2098,0.0772,-0.9747,-0.0099,0.0196,-0.0554,0.0691,-0.9917,0.0900,0.0601
0,22:29:42,,0.1335,0.1369,-0.9815,0.0855,0.1148,-0.9897,-0.0066,0.0225,-0.0548,0.0566,-0.9956,0.0664,0.0340
0,22:29:43,,0.5720,-0.0556,-0.8184,0.5463,-0.0699,-0.8347,-0.0151,0.0311,-0.0486,0.0345,-0.9910,-0.0157,0.1287
0,22:29:44,,-0.1871,0.4504,-0.8730,-0.2196,0.4382,-0.8716,0.0064,0.0241,-0.0541,0.0298,-0.9950,0.0572,-0.0758
0,22:29:45,,-0.0538,0.1742,-0.9832,-0.0916,0.1590,-0.9830,0.0065,0.0238,-0.0542,0.0327,-0.9946,0.0601,-0.0776
0,22:29:46,,-0.0402,0.1857,-0.9818,-0.0921,0.1638,-0.9822,0.0030,0.0231,-0.0548,0.0397,-0.9959,0.0658,-0.0482
0,22:29:47,,0.2446,0.2047,-0.9478,0.2144,0.1925,-0.9576,0.0003,0.0234,-0.0548,0.0423,-0.9969,0.0623,-0.0237
0,22:29:48,,0.2927,0.3551,-0.8878,0.2646,0.3455,-0.9003,-0.0022,0.0235,-0.0547,0.0460,-0.9972,0.0597,-0.0029
0,22:29:49,,0.3187,0.3558,-0.8785,0.2909,0.3456,-0.8922,-0.0042,0.0237,-0.0545,0.0548,-0.9968,0.0575,0.0117
0,22:29:50,,0.2998,0.1345,-0.9445,0.2687,0.1193,-0.9558,-0.0097,0.0203,-0.0552,0.0675,-0.9925,0.0838,0.0585
0,22:29:51,,0.3135,0.0824,-0.9460,0.2703,0.0612,-0.9608,-0.0096,0.0209,-0.0550,0.0650,-0.9930,0.0794,0.0589
0,22:29:52,,0.6641,-0.0499,-0.7460,0.6414,-0.0654,-0.7644,-0.0212,0.0259,-0.0493,0.0676,-0.9830,0.0261,0.1687
