# HEADSET_ID: VIVE_XR_ELITE_001 | DATE: 2025-08-15
Session_Num,Time,Video_Name,Eye_Left_X,Eye_Left_Y,Eye_Left_Z,Eye_Right_X,Eye_Right_Y,Eye_Right_Z,Head_X,Head_Y,Head_Z,Head_Rot_X,Head_Rot_Y,Head_Rot_Z,Head_Rot_W
0,12:08:20,,0.2137,0.2145,0.9530,0.2580,0.2114,0.9427,-0.1705,0.0114,0.2448,0.0455,-0.0407,-0.0023,0.9981
0,12:08:21,,-0.0300,-0.1302,0.9910,0.0052,-0.1322,0.9912,-0.1686,0.0121,0.2439,0.0435,-0.0569,-0.0058,0.9974
0,12:08:22,,-0.2593,0.1717,0.9504,-0.2241,0.1708,0.9595,-0.1532,0.0099,0.2419,0.0500,0.0822,-0.0098,0.9953
0,12:08:23,,-0.8850,0.1390,0.4444,-0.8701,0.1393,0.4727,-0.1034,0.0037,0.2184,0.0615,0.3494,-0.0315,0.9344
0,12:08:24,,-0.7911,0.0697,0.6076,-0.7685,0.0682,0.6362,-0.0983,0.0125,0.2039,0.0247,0.4012,-0.0213,0.9154
0,12:08:25,,-0.5413,-0.7403,0.3988,-0.5217,-0.7374,0.4290,-0.1652,0.1010,0.2739,-0.2556,0.4291,0.2051,0.8417
0,12:08:26,,-0.5050,-0.6842,0.5261,-0.4821,-0.6788,0.5539,-0.1947,0.1002,0.2715,-0.2827,0.4166,0.2040,0.8396
0,12:08:27,,0.4432,0.5738,0.6887,0.4739,0.5666,0.6741,-0.1942,-0.0531,0.3618,0.2741,-0.1303,0.0127,0.9527
0,12:08:28,,0.9263,0.1140,0.3592,0.9393,0.1068,0.3262,-0.2206,0.0138,0.2381,0.0619,-0.5223,-0.0555,0.8487
0,12:08:29,,0.2764,0.1939,0.9413,0.3119,0.1915,0.9306,-0.1591,0.0093,0.2636,0.0578,-0.1637,-0.0130,0.9847
0,12:08:30,,0.1454,0.2134,0.9661,0.1811,0.2115,0.9605,-0.1511,0.0106,0.2563,0.0532,-0.1217,-0.0165,0.9910
0,12:08:31,,0.1171,0.1963,0.9735,0.1531,0.1943,0.9689,-0.1465,0.0091,0.2550,0.0584,-0.1116,-0.0166,0.9919
0,12:08:32,,0.0737,0.1980,0.9774,0.1102,0.1963,0.9743,-0.1453,0.0102,0.2541,0.0540,-0.1101,-0.0181,0.9923
# START SESSION 0: 12:13:34
# START SESSION 0: 12:13:43
0,12:13:44,,-0.0144,0.0644,0.9978,0.0220,0.0629,0.9978,-0.1746,1.1158,0.2495,0.0240,-0.0473,-0.0091,0.9985
0,12:13:45,,0.2192,0.2170,0.9512,0.2549,0.2146,0.9429,-0.1815,0.0016,0.2489,0.0553,-0.0776,-0.0064,0.9954
0,12:13:46,,-0.2243,0.1957,0.9547,-0.1904,0.1958,0.9620,-0.1634,0.0081,0.2524,0.0236,-0.0039,-0.0071,0.9997
0,12:13:47,,-0.2800,0.1601,0.9466,-0.2451,0.1582,0.9565,-0.1546,0.0058,0.2446,0.0314,0.0947,-0.0229,0.9947
0,12:13:48,,-0.0665,0.1346,0.9887,-0.0301,0.1323,0.9908,-0.1672,0.0072,0.2470,0.0272,0.0084,-0.0210,0.9994
0,12:13:49,,-0.0037,0.0682,0.9977,0.0327,0.0663,0.9973,-0.1754,0.0191,0.2511,-0.0264,-0.0210,-0.0146,0.9993
0,12:13:50,,0.3000,0.0597,0.9521,0.3333,0.0566,0.9411,-0.1851,0.0172,0.2509,-0.0182,-0.0615,-0.0250,0.9976
0,12:13:51,,-0.1480,0.1630,0.9755,-0.1133,0.1619,0.9803,-0.1783,0.0107,0.2512,0.0088,-0.0270,-0.0176,0.9994
0,12:13:52,,0.0047,0.0385,0.9992,0.0411,0.0366,0.9985,-0.1819,0.0182,0.2496,-0.0211,-0.0369,-0.0136,0.9990
0,12:13:53,cityview,-0.0095,0.0432,0.9990,0.0282,0.0413,0.9987,-0.1818,0.0179,0.2489,-0.0190,-0.0366,-0.0135,0.9991
0,12:13:54,cityview,0.2054,0.5277,0.8242,0.2404,0.5264,0.8155,-0.2038,-0.0186,0.2533,0.1297,-0.1120,0.0165,0.9851
0,12:13:55,cityview,0.1510,0.3696,0.9168,0.1880,0.3691,0.9102,-0.1994,-0.0196,0.2539,0.1321,-0.0952,0.0178,0.9865
0,12:13:56,cityview,0.2123,0.2377,0.9478,0.2517,0.2362,0.9385,-0.1980,-0.0113,0.2530,0.1006,-0.0957,0.0099,0.9903
0,12:13:57,cityview,0.1657,0.0119,0.9861,0.2440,0.0078,0.9698,-0.1927,-0.0020,0.2488,0.0663,-0.0913,-0.0062,0.9936
0,12:13:58,cityview,0.1907,0.0675,0.9793,0.2745,0.0621,0.9596,-0.1881,0.0041,0.2457,0.0438,-0.0823,-0.0120,0.9956
0,12:13:59,cityview,0.3172,-0.0551,0.9468,0.3793,-0.0625,0.9232,-0.1929,0.0167,0.2435,-0.0080,-0.1206,-0.0468,0.9916
0,12:14:00,cityview,-0.2505,0.1351,0.9586,-0.2180,0.1339,0.9667,-0.1729,0.0087,0.2467,0.0242,-0.0274,-0.0241,0.9990
0,12:14:01,,0.0865,0.0154,0.9961,0.1228,0.0126,0.9924,-0.1725,0.0089,0.2469,0.0197,-0.0251,-0.0246,0.9992
0,12:14:02,deepseadiving,0.0866,0.0517,0.9949,0.1516,0.0465,0.9873,-0.1738,0.0090,0.2469,0.0194,-0.0287,-0.0243,0.9991
0,12:14:03,deepseadiving,0.3446,0.1461,0.9273,0.4130,0.1375,0.9003,-0.1775,0.0091,0.2461,0.0205,-0.0386,-0.0207,0.9988
0,12:14:04,deepseadiving,0.0405,0.1774,0.9833,0.0774,0.1751,0.9815,-0.1829,0.0044,0.2456,0.0413,-0.0642,-0.0229,0.9968
0,12:14:05,deepseadiving,0.2593,-0.0812,0.9624,0.2977,-0.0837,0.9510,-0.1824,0.0101,0.2464,0.0174,-0.0601,-0.0224,0.9978
0,12:14:06,deepseadiving,0.3222,-0.0012,0.9467,0.3557,-0.0042,0.9346,-0.1905,0.0148,0.2455,-0.0001,-0.0930,-0.0294,0.9952
0,12:14:07,deepseadiving,-0.1559,0.2526,0.9549,-0.1204,0.2525,0.9601,-0.1712,-0.0061,0.2515,0.0825,0.0011,-0.0055,0.9966
0,12:14:08,deepseadiving,-0.3881,-0.0256,0.9213,-0.3572,-0.0268,0.9337,-0.1626,0.0162,0.2523,-0.0143,0.0357,-0.0012,0.9993
0,12:14:09,deepseadiving,-0.4430,-0.0695,0.8938,-0.4112,-0.0684,0.9090,-0.1474,0.0293,0.2507,-0.0731,0.1250,0.0458,0.9884
0,12:14:10,deepseadiving,-0.0954,0.1681,0.9811,-0.0591,0.1669,0.9842,-0.1650,0.0045,0.2504,0.0323,0.0255,-0.0066,0.9991
0,12:14:11,deepseadiving,0.2043,0.1518,0.9671,0.2396,0.1489,0.9594,-0.1836,0.0044,0.2452,0.0401,-0.0561,-0.0165,0.9975
0,12:14:12,deepseadiving,-0.4466,-0.7294,0.5182,-0.4208,-0.7273,0.5422,-0.1747,0.0825,0.2472,-0.2464,0.2962,0.1706,0.9069
0,12:14:13,deepseadiving,-0.2470,-0.5399,0.8047,-0.2135,-0.5374,0.8158,-0.1582,0.0729,0.2563,-0.2138,0.2578,0.0458,0.9411
0,12:14:14,deepseadiving,0.8947,-0.1948,-0.4021,0.8804,-0.1934,-0.4329,-0.2076,0.0639,0.1724,-0.1152,-0.7532,-0.1265,0.6352
0,12:14:15,deepseadiving,0.8831,0.1419,-0.4473,0.8679,0.1402,-0.4766,-0.2370,0.0373,0.1466,-0.0476,-0.7802,-0.0494,0.6218
0,12:14:16,deepseadiving,0.9275,0.1516,-0.3416,0.9150,0.1498,-0.3745,-0.2466,0.0292,0.1433,-0.0210,-0.7866,-0.0299,0.6164
0,12:14:17,deepseadiving,0.9616,0.0503,-0.2697,0.9513,0.0490,-0.3045,-0.2463,0.0294,0.1433,-0.0202,-0.7863,-0.0307,0.6168
0,12:14:18,deepseadiving,0.7977,0.3354,0.5012,0.8155,0.3365,0.4709,-0.2432,0.0043,0.2098,0.0690,-0.5675,0.0476,0.8191
0,12:14:19,deepseadiving,0.2423,0.0802,0.9669,0.2777,0.0787,0.9574,-0.1715,0.0038,0.2496,0.0496,-0.1489,-0.0001,0.9876
0,12:14:20,deepseadiving,-0.0077,0.1004,0.9949,0.0271,0.1006,0.9946,-0.1801,0.0057,0.2427,0.0406,-0.1502,0.0074,0.9878
0,12:14:21,deepseadiving,0.1182,0.2153,0.9694,0.1532,0.2156,0.9644,-0.1798,0.0060,0.2432,0.0402,-0.1515,0.0055,0.9876
0,12:14:22,deepseadiving,-0.0484,0.0412,0.9980,-0.0156,0.0407,0.9991,-0.1790,0.0068,0.2435,0.0375,-0.1499,0.0047,0.9880
0,12:14:23,deepseadiving,-0.0374,-0.9927,0.1143,-0.0043,-0.9928,0.1198,-0.1735,0.1170,0.2220,-0.4806,0.0867,0.0363,0.8719
0,12:14:24,deepseadiving,-0.3860,0.7108,0.5879,-0.3551,0.7130,0.6045,-0.1486,-0.0333,0.3944,0.2523,0.2131,-0.0371,0.9432
0,12:14:25,deepseadiving,0.9874,0.0916,0.1291,0.9919,0.0831,0.0957,-0.2674,0.0092,0.2661,0.0852,-0.5656,-0.0599,0.8181
0,12:14:26,deepseadiving,0.1575,0.1080,0.9816,0.1918,0.1078,0.9755,-0.1802,-0.0024,0.2491,0.0719,-0.2008,0.0127,0.9769
0,12:14:27,deepseadiving,0.1709,0.1072,0.9794,0.2060,0.1066,0.9727,-0.1725,0.0045,0.2459,0.0481,-0.1755,0.0051,0.9833
0,12:14:28,deepseadiving,0.1920,0.1554,0.9690,0.2271,0.1550,0.9615,-0.1725,0.0049,0.2458,0.0475,-0.1752,0.0041,0.9834
0,12:14:29,deepseadiving,0.1280,0.1657,0.9778,0.1628,0.1655,0.9727,-0.1719,0.0058,0.2458,0.0443,-0.1743,0.0023,0.9837
0,12:14:30,deepseadiving,0.1895,0.1071,0.9760,0.2247,0.1063,0.9686,-0.1716,0.0058,0.2459,0.0444,-0.1737,0.0020,0.9838
0,12:14:31,deepseadiving,0.1952,0.1562,0.9682,0.2304,0.1555,0.9606,-0.1709,0.0055,0.2462,0.0448,-0.1723,0.0010,0.9840
# START SESSION 0: 12:19:30
0,12:19:31,,0.1320,0.1088,0.9853,0.1683,0.1085,0.9797,-0.1777,1.1157,0.2445,0.0404,-0.1090,-0.0118,0.9932
0,12:19:32,,-0.2695,0.0114,0.9629,-0.2330,0.0121,0.9724,-0.1379,0.0155,0.2394,0.0038,0.1206,0.0011,0.9927
0,12:19:33,,0.0869,0.3347,0.9383,0.1234,0.3341,0.9344,-0.2059,0.0036,0.2479,0.0551,-0.0383,-0.0094,0.9977
0,12:19:34,,-0.3683,0.1597,0.9159,-0.3342,0.1595,0.9289,-0.1466,0.0078,0.2369,0.0354,0.1297,-0.0252,0.9906
0,12:19:35,,-0.1934,0.0387,0.9804,-0.1570,0.0376,0.9869,-0.1568,0.0097,0.2406,0.0220,0.0920,-0.0261,0.9952
0,12:19:36,outerspace,-0.1837,0.2614,0.9476,-0.1479,0.2603,0.9541,-0.1592,0.0091,0.2410,0.0244,0.0854,-0.0269,0.9957
0,12:19:37,outerspace,-0.1400,0.2438,0.9597,-0.1038,0.2424,0.9646,-0.1628,0.0079,0.2415,0.0292,0.0724,-0.0296,0.9965
0,12:19:38,outerspace,0.1582,0.0772,0.9844,0.1934,0.0759,0.9782,-0.1829,0.0091,0.2426,0.0313,-0.0007,-0.0187,0.9993
0,12:19:39,outerspace,-0.7152,-0.5410,0.4425,-0.6984,-0.5397,0.4701,-0.1419,0.0377,0.2355,-0.0501,0.3770,0.1070,0.9186
0,12:19:40,outerspace,-0.9429,-0.0386,0.3309,-0.9314,-0.0328,0.3625,-0.1556,0.0746,0.2508,-0.1317,0.5256,0.1781,0.8214
0,12:19:41,outerspace,0.1138,0.3659,0.9237,0.1504,0.3638,0.9193,-0.1735,-0.0153,0.2555,0.1416,-0.0328,-0.0223,0.9891
0,12:19:42,outerspace,-0.7208,0.0965,0.6864,-0.6987,0.0999,0.7084,-0.1498,0.0029,0.2489,0.0692,0.1868,0.0086,0.9799
0,12:19:43,outerspace,-0.8121,0.0047,0.5835,-0.7905,0.0052,0.6125,-0.1137,0.0244,0.1966,-0.0247,0.3842,0.0079,0.9229
0,12:19:44,outerspace,-0.7844,0.0058,0.6203,-0.7614,0.0060,0.6482,-0.1151,0.0235,0.1969,-0.0239,0.3614,0.0027,0.9321
0,12:19:45,outerspace,-0.7912,-0.0080,0.6115,-0.7686,-0.0080,0.6397,-0.1133,0.0233,0.1956,-0.0240,0.3658,0.0010,0.9304
0,12:19:47,outerspace,-0.7863,0.0103,0.6178,-0.7634,0.0104,0.6458,-0.1133,0.0230,0.1957,-0.0246,0.3658,0.0007,0.9304
0,12:19:48,outerspace,-0.7710,0.0464,0.6352,-0.7474,0.0466,0.6628,-0.1131,0.0231,0.1955,-0.0249,0.3659,0.0006,0.9303
0,12:19:49,outerspace,-0.7322,0.0418,0.6798,-0.7068,0.0421,0.7062,-0.1134,0.0236,0.1961,-0.0250,0.3652,0.0036,0.9306
0,12:19:50,outerspace,-0.7437,0.0409,0.6673,-0.7188,0.0411,0.6940,-0.1133,0.0233,0.1960,-0.0248,0.3654,0.0032,0.9305
0,12:19:51,outerspace,-0.6994,0.0653,0.7118,-0.6727,0.0654,0.7370,-0.1130,0.0234,0.1954,-0.0253,0.3660,0.0029,0.9303
0,12:19:52,outerspace,-0.7283,0.0507,0.6833,-0.7028,0.0509,0.7096,-0.1128,0.0232,0.1951,-0.0252,0.3670,0.0028,0.9299
0,12:19:53,outerspace,-0.4265,-0.2187,0.8777,-0.3965,-0.2166,0.8921,-0.1137,0.0238,0.1969,-0.0287,0.3602,0.0012,0.9324
0,12:19:54,outerspace,0.4768,-0.8689,0.1329,0.4797,-0.8718,0.0999,-0.0827,0.0956,0.2913,-0.2351,-0.4873,-0.3920,0.7440
0,12:19:55,outerspace,0.6692,0.2239,-0.7086,0.6441,0.2169,-0.7335,-0.2213,0.0083,0.1267,0.1099,-0.8911,0.0205,0.4398
0,12:19:56,outerspace,0.2752,0.0972,0.9565,0.3265,0.1011,0.9398,-0.1945,0.0195,0.2451,0.0131,-0.1848,0.0286,0.9823
0,12:19:57,outerspace,-0.2511,0.3264,0.9113,-0.2171,0.3295,0.9189,-0.1762,-0.0146,0.2624,0.1440,0.0026,-0.0027,0.9896
0,12:19:58,outerspace,0.2933,0.1650,0.9417,0.3324,0.1605,0.9294,-0.1884,0.0088,0.2532,0.0530,-0.0766,-0.0468,0.9946
0,12:19:59,outerspace,0.4350,0.2939,0.8511,0.4678,0.2918,0.8343,-0.1643,0.0107,0.2404,0.0435,-0.2105,-0.0213,0.9764
0,12:20:00,outerspace,0.5426,0.2196,0.8108,0.5786,0.2161,0.7865,-0.1724,0.0087,0.2376,0.0488,-0.1945,-0.0152,0.9796
0,12:20:01,outerspace,0.4369,0.0504,0.8981,0.5037,0.0479,0.8625,-0.1769,0.0067,0.2379,0.0563,-0.2099,-0.0116,0.9760
0,12:20:02,outerspace,0.3304,-0.4945,0.8039,0.3623,-0.5005,0.7863,-0.1611,0.0680,0.2461,-0.1915,-0.2202,-0.1416,0.9459
0,12:20:03,outerspace,0.4734,0.1027,0.8748,0.5055,0.0999,0.8570,-0.1742,0.0196,0.2511,0.0124,-0.2288,-0.0439,0.9724
0,12:20:04,outerspace,0.3487,-0.0360,0.9366,0.3828,-0.0385,0.9230,-0.1723,0.0220,0.2456,-0.0005,-0.2218,-0.0423,0.9742
0,12:20:05,outerspace,-0.1509,0.1417,0.9783,-0.1162,0.1415,0.9831,-0.1629,0.0151,0.2483,0.0207,-0.0417,-0.0258,0.9986
0,12:20:06,outerspace,-0.6793,0.0448,0.7325,-0.6530,0.0451,0.7560,-0.1213,0.0235,0.2218,-0.0195,0.2594,-0.0047,0.9656
0,12:20:07,outerspace,-0.6137,0.0912,0.7842,-0.5852,0.0917,0.8057,-0.1251,0.0212,0.2241,-0.0096,0.2364,-0.0071,0.9716
0,12:20:08,outerspace,-0.1679,0.5163,0.8398,-0.1352,0.5148,0.8466,-0.1466,0.0038,0.2405,0.0613,0.1492,-0.0127,0.9868
0,12:20:09,outerspace,-0.1219,0.4811,0.8681,-0.0853,0.4817,0.8722,-0.1705,-0.0391,0.2677,0.2168,0.0477,-0.0149,0.9749
0,12:20:10,outerspace,-0.7629,-0.4969,0.4136,-0.7452,-0.4965,0.4452,-0.1331,0.0634,0.1822,-0.1507,0.4572,0.1032,0.8704
0,12:20:11,outerspace,-0.8986,0.0100,0.4386,-0.8832,0.0117,0.4689,-0.1318,0.0577,0.1868,-0.1318,0.4420,0.0853,0.8832
0,12:20:12,outerspace,-0.2480,0.7644,0.5951,-0.2246,0.7543,0.6168,-0.0319,-0.0658,0.2157,0.2325,0.3822,-0.1969,0.8724
0,12:20:13,outerspace,0.6172,-0.6962,0.3667,0.6242,-0.7060,0.3347,-0.1042,0.0598,0.2367,-0.1126,-0.4518,-0.3503,0.8127
0,12:20:14,outerspace,0.7709,0.4187,0.4799,0.7883,0.4101,0.4587,-0.1100,0.0368,0.2668,-0.0168,-0.4631,-0.2296,0.8559
0,12:20:15,outerspace,0.3307,0.2182,0.9182,0.3650,0.2159,0.9056,-0.1455,0.0109,0.2431,0.0415,-0.1699,-0.0323,0.9841
0,12:20:16,outerspace,-0.2976,0.0340,0.9541,-0.2651,0.0341,0.9636,-0.1228,0.0075,0.2477,0.0470,-0.0021,-0.0113,0.9988
0,12:20:17,outerspace,-0.6283,-0.0676,0.7751,-0.6035,-0.0683,0.7945,-0.1172,0.0111,0.2347,0.0304,0.1408,-0.0101,0.9895
0,12:20:18,outerspace,-0.2809,0.4241,0.8610,-0.2453,0.4246,0.8715,-0.1155,0.0090,0.2363,0.0381,0.1199,-0.0175,0.9919
0,12:20:19,outerspace,-0.1893,0.3582,0.9143,-0.1534,0.3562,0.9218,-0.1111,-0.0125,0.2446,0.1181,0.1092,-0.0455,0.9859
0,12:20:20,outerspace,-0.1555,0.2290,0.9609,-0.1192,0.2276,0.9664,-0.1308,-0.0093,0.2470,0.1097,0.0399,-0.0398,0.9924
0,12:20:21,outerspace,0.2443,0.1944,0.9500,0.2806,0.1910,0.9406,-0.1315,-0.0093,0.2541,0.1122,-0.0551,-0.0323,0.9916
0,12:20:22,outerspace,0.7226,0.1705,0.6699,0.7462,0.1659,0.6447,-0.1554,-0.0036,0.2526,0.0985,-0.2879,-0.0257,0.9522
0,12:20:23,outerspace,0.8648,0.2643,0.4270,0.8801,0.2583,0.3983,-0.1570,-0.0017,0.2527,0.0959,-0.3792,-0.0196,0.9201
0,12:20:24,outerspace,0.7692,0.3177,0.5545,0.7869,0.3099,0.5335,-0.1653,-0.0029,0.2445,0.0946,-0.2161,-0.0395,0.9710
0,12:20:25,outerspace,0.6042,0.1867,0.7746,0.6332,0.1820,0.7523,-0.1645,-0.0027,0.2455,0.0918,-0.2268,-0.0331,0.9690
0,12:20:26,outerspace,0.6901,0.3521,0.6323,0.7149,0.3486,0.6061,-0.1598,-0.0034,0.2539,0.1006,-0.3759,-0.0109,0.9211
0,12:20:27,outerspace,0.6651,0.3378,0.6660,0.7790,0.3252,0.5362,-0.1692,-0.0102,0.2473,0.1216,-0.3743,0.0166,0.9192
0,12:20:28,outerspace,0.4415,0.3510,0.8257,0.5228,0.3521,0.7763,-0.1582,-0.0116,0.2535,0.1259,-0.3456,0.0115,0.9298
0,12:20:29,deepseadiving,0.4236,0.2809,0.8612,0.4569,0.2809,0.8440,-0.1449,-0.0075,0.2566,0.1113,-0.2820,0.0094,0.9529
0,12:20:30,deepseadiving,-0.3193,-0.1357,0.9379,-0.2868,-0.1356,0.9483,-0.1082,0.0174,0.2549,-0.0022,0.0233,0.0105,0.9997
0,12:20:31,deepseadiving,-0.8574,0.0299,0.5138,-0.8412,0.0319,0.5397,-0.0964,0.0136,0.2228,0.0123,0.2879,0.0123,0.9575
0,12:20:32,deepseadiving,-0.5241,0.1398,0.8401,-0.4929,0.1371,0.8592,-0.0896,0.0155,0.2122,-0.0033,0.2639,-0.0476,0.9634
0,12:20:33,deepseadiving,-0.4749,0.1232,0.8713,-0.4425,0.1210,0.8885,-0.0950,0.0152,0.2173,0.0026,0.2320,-0.0419,0.9718
0,12:20:34,deepseadiving,-0.7384,0.2272,0.6349,-0.7169,0.2218,0.6610,-0.0494,-0.0046,0.1674,0.0357,0.5364,-0.0885,0.8386
0,12:20:35,deepseadiving,0.4587,0.1378,0.8778,0.4901,0.1354,0.8611,-0.1422,0.0085,0.2530,0.0427,-0.1547,-0.0236,0.9868
0,12:20:36,deepseadiving,0.1417,0.1305,0.9813,0.1773,0.1302,0.9755,-0.1330,0.0103,0.2548,0.0377,-0.1563,-0.0167,0.9869
0,12:20:37,deepseadiving,0.1760,0.1847,0.9669,0.2120,0.1837,0.9599,-0.1353,0.0105,0.2483,0.0373,-0.0986,-0.0180,0.9943
0,12:20:38,deepseadiving,0.1811,0.1827,0.9663,0.2171,0.1818,0.9591,-0.1345,0.0103,0.2486,0.0373,-0.1020,-0.0178,0.9939
0,12:20:39,deepseadiving,-0.0521,0.1865,0.9811,-0.0155,0.1858,0.9825,-0.0808,0.0105,0.2706,0.0348,0.0006,-0.0215,0.9992
0,12:20:40,deepseadiving,-0.0680,0.1555,0.9855,-0.0313,0.1549,0.9874,-0.0810,0.0106,0.2704,0.0350,0.0002,-0.0212,0.9992
0,12:20:41,deepseadiving,0.9070,0.2089,0.3657,0.9191,0.2052,0.3364,-0.1450,0.0078,0.2529,0.0507,-0.3993,-0.0076,0.9154
0,12:20:42,deepseadiving,-0.2745,0.0781,0.9584,-0.2406,0.0795,0.9674,-0.0811,0.0095,0.2712,0.0402,0.0164,0.0025,0.9991
0,12:20:43,deepseadiving,-0.0729,-0.0377,0.9966,-0.0365,-0.0373,0.9986,-0.0860,0.0093,0.2659,0.0397,0.0728,-0.0074,0.9965
0,12:20:44,deepseadiving,0.9578,0.0841,0.2748,0.9669,0.0812,0.2419,-0.1733,0.0158,0.2271,0.0278,-0.4949,-0.0286,0.8681
0,12:20:45,deepseadiving,0.9548,-0.0036,0.2972,0.9646,-0.0051,0.2636,-0.1752,0.0207,0.2221,0.0099,-0.5026,-0.0292,0.8639
0,12:20:46,deepseadiving,0.8905,-0.0495,0.4523,0.9061,-0.0478,0.4205,-0.2263,0.0167,0.1712,-0.0045,-0.6105,0.0230,0.7917
0,12:20:47,deepseadiving,-0.0339,0.0733,0.9967,0.0001,0.0711,0.9975,-0.1044,0.0244,0.2689,-0.0136,-0.1372,-0.0515,0.9891
0,12:20:48,deepseadiving,-0.7370,-0.0674,0.6725,-0.7122,-0.0658,0.6989,-0.0835,0.0198,0.2501,-0.0054,0.3314,0.0202,0.9433
0,12:20:49,deepseadiving,-0.7372,-0.1228,0.6645,-0.7121,-0.1243,0.6910,-0.0645,0.0249,0.2298,-0.0354,0.3512,-0.0103,0.9356
