# HEADSET_ID: VIVE_XR_ELITE_001 | DATE: 2025-09-04
Session_Num,Time,Video_Name,Eye_Left_X,Eye_Left_Y,Eye_Left_Z,Eye_Right_X,Eye_Right_Y,Eye_Right_Z,Head_X,Head_Y,Head_Z,Head_Rot_X,Head_Rot_Y,Head_Rot_Z,Head_Rot_W
3,18:39:40,sirmoinecastle,-0.2985,0.0319,0.9539,-0.2621,0.0293,0.9646,-0.1962,0.0554,0.2506,0.1182,0.1010,-0.0577,0.9862
3,18:39:41,sirmoinecastle,-0.3518,-0.0696,0.9335,-0.3157,-0.0712,0.9462,-0.2063,0.0839,0.2445,0.0028,0.1012,-0.0270,0.9945
3,18:39:42,sirmoinecastle,-0.1769,0.0163,0.9841,-0.1409,0.0143,0.9899,-0.2073,0.0789,0.2393,0.0200,0.0907,-0.0395,0.9949
3,18:39:43,sirmoinecastle,-0.2650,0.0664,0.9620,-0.2177,0.0640,0.9739,-0.2075,0.0780,0.2391,0.0243,0.0893,-0.0387,0.9950
3,18:39:44,sirmoinecastle,0.0522,0.1918,0.9800,0.0879,0.1887,0.9781,-0.2155,0.0659,0.2470,0.0770,0.0419,-0.0432,0.9952
3,18:39:45,sirmoinecastle,-0.4003,0.1176,0.9088,-0.3664,0.1169,0.9231,-0.2019,0.0638,0.2456,0.0856,0.1135,-0.0394,0.9891
3,18:39:46,sirmoinecastle,-0.2154,0.1501,0.9649,-0.1460,0.1466,0.9784,-0.2072,0.0630,0.2476,0.0884,0.0856,-0.0440,0.9914
3,18:39:47,sirmoinecastle,-0.2730,0.2035,0.9403,-0.2365,0.2018,0.9504,-0.2151,0.0433,0.2489,0.1749,0.0438,-0.0573,0.9819
3,18:39:48,sirmoinecastle,-0.3262,0.2423,0.9137,-0.2934,0.2412,0.9251,-0.2088,0.0431,0.2472,0.1720,0.0591,-0.0620,0.9814
3,18:39:49,sirmoinecastle,-0.2888,0.1153,0.9504,-0.2329,0.1104,0.9662,-0.1998,0.0581,0.2451,0.1057,0.0832,-0.0672,0.9886
# END SESSION 3: 18:39:50
# START SESSION 4: 18:39:50
4,18:39:50,cityview,-0.3574,0.1585,0.9204,-0.3158,0.1555,0.9360,-0.1996,0.0581,0.2447,0.1063,0.0867,-0.0663,0.9883
